Principal Component 1,Principal Component 2,Principal Component 3,Principal Component 4,Principal Component 5,Principal Component 6,comprar
-1.2432908972817005,0.22622421694421044,0.5088076547145179,0.4219049205012184,0.06424309315641667,0.1989920721632192,0
-1.520946336228774,-1.1277109528170262,1.3940181601077841,0.264900039310599,-0.3154084115192418,-0.08602446088563455,0
-0.03632317941983885,0.6494941285299949,-0.25819052987817437,1.4199385875254997,0.22110917537206878,-0.09834411737849337,0
-0.38127796554652416,-1.3982597357161177,-0.17202873004444963,-0.5494398339252072,-0.03845493927839087,-0.7419273938514013,0
-0.9090130258588608,1.0671609350487588,-0.9339967128052603,1.2875687206726385,-0.3200202521359311,0.5249587426865386,1
-0.6273265158557925,-1.331769538550953,0.8953951641731398,1.251165661948394,1.1505329191818712,-0.06060382946448875,0
-0.4084040773542092,-1.0521931274593614,1.0762065548768172,1.6276009582107307,0.7222667355197053,-0.007980981925426402,0
-1.8361696007819683,0.819643743020563,0.9750775167426535,-0.8275674645005534,-0.12552390293158197,-0.04384196637643126,0
-2.388543342297777,0.9922866647455678,0.1252003387465256,-1.068734028960466,1.0696562697752476,0.10711129880646263,0
-2.1022445392365174,-0.2160326965294899,-1.2693610368846193,-0.33892829070542696,-0.28727633751566295,-0.3817862443796975,0
-2.9036549007821897,-0.2898711604806831,0.3161630826373467,-0.8325285454281233,-0.13557829106340624,-0.10945319424065612,0
-1.3024674055209022,1.3152018129001175,-0.3478666297290105,1.4144558248837205,0.11269012419485251,-0.19731152692762038,0
-2.046562676141542,-0.1746491310537697,-0.1243677649233029,-0.9583259691800653,-0.46432264593090067,0.035318646066804224,0
-1.8265554748331654,0.2294063010447962,-1.3817385443742412,-0.16771257869863343,-0.47008880175623075,0.33466674225339427,1
-1.5345069838714214,0.346115930115483,-1.4955447400952429,0.3140512253022123,-0.16850282752723889,-0.0693111037662438,0
-0.8608188283242311,-0.3206280596345082,1.105578364390726,1.252638067955608,0.09008446638503587,-0.05085677234964879,0
-2.705287121139084,-1.4559519138989554,0.535122264842982,-0.7097083616463039,-0.25596905839675116,0.22972156962306053,0
0.0711826278659732,0.8094319094903024,-0.3596966763715859,2.765181462368958,0.3887353119487997,-0.4425784865217662,0
-1.3112529181510053,0.08757555542866619,-0.32004434724998876,-0.03813088968748309,0.8533265279967222,0.31694174239376577,0
-2.139553298816915,-0.557256791483653,0.4491602227114738,-1.5464072209400315,-0.1053965902115174,-0.34587102079925963,0
-2.5791764736325224,0.45421363907282847,-1.3062456313834219,-0.7366404138230764,-0.13349312923070317,0.21466534578826832,0
-0.35544826837449933,-0.2682339582632834,0.6656086244657051,2.0423032921006326,0.2344500126748267,-0.38906873912434753,0
-0.35677405520290145,-0.13712706020867713,-0.8982427796517432,1.8701168637299308,1.2859768577087733,0.22714874096412038,0
-1.5485652442715925,0.13287494277185496,-0.33475398583538657,-0.04075281387927766,0.04062798674300422,0.34311770741108605,0
-1.104597680491089,-0.1900809413147146,-0.8205403292996235,-1.3987725695554358,-0.2058310293757966,-0.3134204960471931,0
0.2578525234520125,-1.0263730702689338,-0.8509826647027682,1.4838442075947793,-0.060829128730066115,-0.4006979048614188,0
-1.68342008150013,-2.2269220336723037,0.7524882095062633,0.5037316976871887,-0.30138732173826355,-0.15100829676573108,0
-1.5208909123861798,1.2952002677062437,-0.7793036386922807,0.129069141457716,1.2150533766431597,0.5238317384515996,0
-1.3461277015484596,-0.7494580088693686,1.687813907918107,0.96937298002998,-0.6029516499415185,0.16336728748958648,1
-0.7592713694965173,-1.7353285040879403,-0.7771127926302885,1.4215567566256841,0.4407277726178194,0.3058952673008071,1
-1.5919932808361803,-2.1196621146406645,0.36208608133777126,0.5103075760251238,0.15301721935995505,0.11581776281286928,0
-2.3130851577808325,0.37097175281305766,-0.7323626184730754,-0.04907544227446073,0.15812226123830908,0.6375775856649204,0
-1.4506155195486192,-0.3530123490131065,1.9215689900274158,0.3736886929932925,0.27989374436969444,0.2285271174745295,0
-1.8288727697297649,-0.06423864652670334,-0.8750952460099929,-0.8738131247221232,-0.19494388836706042,0.021344042875289057,0
-1.3067458368256295,0.33667332062137295,1.1667651472116936,-0.9717227475249747,0.17689045182731447,-0.6368277182934743,0
-2.048901774404951,0.3956359924347338,0.5299111222238143,0.6674494443957865,0.29501966151115294,-0.14937977140171513,0
-0.9036702312662412,-0.8710639647462968,-0.6235089119555667,1.7816013231404755,0.5197182560317607,0.181192109614911,1
-1.4862048940329264,-0.8040644807030121,-0.6526989752565667,-0.04710048022979989,0.12759909866090338,0.8183079193883094,1
-1.5327598471927584,1.2742243479422004,-0.17291091850071716,-0.528333453280587,0.3242938869165436,-0.475846819352186,0
-0.4836318192427543,-0.2232973466695958,-0.834559566557324,1.8158908618138354,-0.0509601648115484,-0.11186425712984295,1
-0.5313144976205851,-0.49705513434538545,1.1164568241325632,0.7551460993334235,-0.5277718303587466,-0.39772539778319027,0
-1.9007754092717446,0.10712866069688522,0.21373518857119686,-0.9781109104996162,0.783942048153666,0.2702184020827311,0
-0.6236877879216399,-0.18769486190789458,-1.4143483064398272,0.1887852405286897,0.3090207826707295,-0.38555186519467055,0
-2.698655918529211,-0.17205397174991288,-0.8177685652712248,-1.5838161146350835,-0.39624108044665485,-0.061863017795420756,0
-1.668739583478116,1.1999531778443158,0.4758697124464195,0.02438119187659956,0.4557992869836877,0.2555228659601479,0
1.341108245557662,1.6014753687877692,-0.4822418112830134,1.0816513202986309,-0.49808209594934194,0.1818799735183557,1
2.7917853243155077,-0.28812367298235814,-1.5324822013520725,-0.31680664451450286,1.1760158844907234,-0.4868387136703951,0
2.097906278775779,-1.7903169179172627,-0.573365414575992,0.5122059526475617,0.5314121597187904,0.19152435436392706,1
0.5029447400076322,-0.22802083692125816,1.0391007913909278,-0.32855478658173015,-0.5542881406003051,-0.20003715803882305,1
2.217858536396587,0.13800529213871213,1.2911385742429546,0.6361597108304407,1.3870189877661043,0.366426448183746,0
2.1050958954407055,0.9530528889275734,1.4311716230135285,0.008283567219628423,0.8750427377407302,-0.474031084702936,0
1.571196113692797,1.4176244513119278,0.05330007788820885,2.0309976281834667,-1.3880664468114734,-0.22365524546622864,1
2.279280369299936,-1.475398487322975,-0.004436578060890187,-1.4440784472954011,0.6957099890123204,-0.0837299825851908,0
0.3244678250751984,0.5997908484146806,1.9304886488584636,0.2667079916407664,-0.24730912424810178,0.3725563601192695,1
0.9478318463795815,0.3779244184577736,1.3020029572714358,-0.3441876346337236,-1.1237469314068724,0.39430879721559975,1
2.223538386443137,-1.2453444841799235,0.6509432462428418,0.18032758486169542,1.1386772074278444,0.41912358755025436,0
0.27719319847029744,1.1696402588309303,0.380452304956383,0.801593142904981,-0.28627642698117195,0.7778797708550423,1
0.41529998577697713,-0.5466186040764169,-0.33412592196155577,-1.2381886721669213,0.10233325277927702,0.543442455209394,0
0.7955106585694186,-1.7664570978576681,-0.25348175407280227,-0.7711282521777317,-1.24013812187208,-0.6013004955341716,1
2.1122557611959114,0.046242963503909044,-1.2615424823281276,0.6016222217556674,1.0010418338257894,0.3873685306311504,1
1.0462289057807044,0.15807464692132892,0.37598164846214094,0.3343115242943083,0.1767791237079281,0.5673945010170801,1
0.8009927452725473,-1.5325124897769458,0.5207378908097245,0.9371225732222113,-0.681879155416553,0.28805836003689134,1
1.2499836402834938,0.1897509322558165,1.4556551531428483,-0.5848607783457656,-0.014184997828497428,-0.10152702286835495,0
1.6662310533355675,0.5367266689575398,0.769371101795147,-1.2412052649654213,0.7641000108761824,-0.40602031871399114,0
1.3834490948720657,-0.8766985460248067,0.2955299834658512,-1.9022496400888371,0.5194076611001238,-0.21873261033846564,0
1.2030735033873088,-1.0572171770994487,-1.4106051647849123,-0.2237111965176973,-0.5665968134103302,-0.35309763140487777,1
2.6197855638890393,-0.7925440134884049,-1.893288343793633,0.37788882147294667,-0.47922194174783733,-0.2613784346695939,1
2.706163522716218,-1.7484093813116224,0.24419625158019168,-1.0772435216890817,0.5214282102108565,-0.5960206831341532,0
0.5658517319949159,0.8325667625484657,-0.7203872953456806,-0.5230892507284478,-1.04327963604051,0.2203074995038974,1
1.0912030711009855,1.6746811275533415,0.1388545433559988,0.775655513536508,-1.0990353026006587,-0.6706568030835135,1
1.6038423307027843,1.5971307951865112,0.300289276098473,0.4321510364474678,0.4978676242061516,-0.5022158381606949,0
0.3614425575867163,0.5482833188742819,-0.4975998048781975,-0.2858648190866054,-0.8485740289708743,0.7929558756598173,1
0.9079384427389261,0.014548440026913334,1.3481076992457812,1.2165112548737078,-1.2228085290574213,-0.14254993336265842,1
1.0144343452498186,1.3260106778031326,0.4543422372279874,-0.2888275713800426,-0.47118318975196155,-0.2984400516556204,1
1.0550334811710862,-0.8120926820669163,0.018889056439673438,-0.713017522279317,-1.715764770186167,0.37086664185502577,1
0.34193321032212176,1.2766792674956633,1.5526347702187555,-0.11298466793441156,0.05933174924125153,0.6696158740764825,0
2.3301132899255337,1.752394935370919,0.5984716558945539,0.2969161631909341,0.14117024907500292,-0.5661619948985667,0
1.2220582799147846,0.6654724686163144,0.5727118936731355,0.23081228519366204,-0.3796742155258949,-0.03800771364713457,0
0.9848191393833119,0.3972324075035366,-0.7172328168449105,-0.8646467946426385,0.661975337948419,0.17852967856643473,0
0.8710002395973299,1.5733005000289928,0.2160012421282981,-0.5379590541831522,-0.997514228196654,-0.2729706003719414,0
1.654119664184888,-0.07928798496134234,-1.8089926855072793,-0.4012953988885687,0.9350224622915877,0.38090880341457317,0
0.9071720304529848,-0.08286970048709191,0.7175586913983834,-0.49268072968744603,-0.1312055740833768,0.08190529356057942,1
1.5562053447292046,-0.6429950825715793,1.3488564569544923,1.0113490436563382,-1.3186349178986387,0.3567290750106778,1
1.6627876872127467,1.522085093409752,0.49412205228811323,-0.9358047113087992,-0.18466249451113326,-0.3899545452583162,0
2.103627489015975,-0.6568423451016882,-1.583749795052277,-0.2333855286238697,-0.18704655543623702,0.7195142651169262,1
0.20963464051623074,-0.5059235218756218,1.0018712964860605,-0.13362588863445793,-0.5821199575475151,0.6023731244988658,1
0.9788777114434093,-0.14688531517169937,0.3288230222155216,0.6884772879410024,-0.8409289593309764,1.0753015303875224,1
1.948867765684851,-1.79418219616926,0.45693044169837477,0.7419567530100327,0.5365959185470228,0.2953457998403408,1
1.15711478222941,0.13142163888002592,-0.05810067584331623,-1.3414243437101427,1.2842281573391026,0.29787640219300454,0
2.0724625375457335,1.5478008289164105,1.2731300830676955,-0.5519122040503431,0.4224545506745344,-0.8437198861089962,0
1.732206681524809,1.1760012329720753,2.1836784818528714,-0.8193554671616877,0.2386464484878967,-0.12670799516343437,0
0.8573308104551141,1.6369201717538466,-0.5173000669637722,0.8283623744312991,-0.555234207350967,-0.3861151034979714,1
2.835160815494061,-1.4096726995484288,0.0031298048653298394,-1.2756858307859607,0.668052924028153,-0.34855837978407633,0
0.5907095733325552,1.1003662381452561,1.41361010461932,-1.1023283589228974,0.4403017389370132,0.14601653891120608,0
2.7127345504722626,0.6650509132171041,-0.5249098936968087,-1.0146947793345054,0.5322555826838516,-0.08780195598549201,0
-0.8529608038117422,-0.062296906321979637,-1.5425432516734623,0.22511384247226526,-0.3446605692197664,-0.32575227851067484,0
-0.4960799361067195,0.1313588421621431,-1.5676067117575228,0.9468755345734566,-0.12574444668486515,0.40618111353552866,1
-1.2929315413556557,1.0795178256973403,-0.9778920231265502,1.565551346165979,-0.16009468506731797,0.9427010285092006,0
0.8193322198220578,-0.46585560540514714,-1.5488936525214874,1.5596975473216605,0.648249026738214,-0.8803036935569999,0
-0.8789280469815058,0.5792593723491362,-1.8069342871638387,-0.27074410978486524,0.5527722362624272,-0.3323814534215766,0
0.14269275749444402,-1.3097929335845402,1.4197817652620548,0.9012748945049177,0.049375782073634265,-0.7391089646320302,0
-2.0150752750486993,0.5310261667486482,1.4149642037952002,-0.13685730047340566,0.7237500474618334,0.035799499546832474,0
-2.515332233501867,0.574446370346737,-1.6664867619612993,-0.43580903243447144,0.0253334653739324,0.3784438252237212,0
-1.0504554819961678,-1.898466796133875,0.714403426616823,-0.4946623687701803,0.016119333061815806,-0.5944883491991736,0
-3.0694291154373823,-0.46945891616589464,0.558758337121809,-1.237673647371021,0.04518965160321152,0.047565454805655945,0
-1.871977754279051,-0.942603761054175,0.892722243968975,-1.2567836707091222,0.6919756811679153,0.043698862192338525,0
-2.0025582617036504,-1.027155226486855,0.33895432301956396,-0.4030682846689892,-0.3121785676505444,-0.038345144541818,0
0.14236607777666233,-2.1689922878019083,0.1708530708543983,0.46367438809062744,0.011845211240780687,-0.5896027189934561,0
-0.9870216639767704,-0.2273912159513339,-0.5860442070533778,0.7156137983042721,1.3484443457347375,0.01954409690354988,0
-0.6648844987737922,-1.024220786869362,-0.5090313561709073,0.8973073945444358,0.5432943040516846,-0.09245736414980979,0
-0.8056810559982319,-0.024099559238324235,-0.9240747102190415,0.7640655090093175,0.1435485674492984,-0.30318646727797144,0
-1.329046351533574,-0.955223560713958,1.336345488023268,-0.21945860096407058,-0.42349214916604966,-0.8749746359366118,0
-2.0297731991484085,0.5573478380095411,-1.4360284827023408,-0.6244208036439497,0.5307635827912534,0.08739813295469136,0
-1.3567353117960022,0.5881467302340364,-0.013634505549652415,0.3089551579320766,-0.06959241200955615,0.009245368851925125,0
-2.0301146407037813,0.13983841008674103,-1.5452515879576427,-0.44073618751812943,1.039774743894947,-0.08861608079598154,0
-2.527497500726029,1.2246495993323685,0.1666357868170774,0.06636857156406538,0.7536397788990773,-0.031833744904098835,0
-1.7207972647083172,-0.2175947723537613,1.6809201735538295,0.5718138421388999,0.4050614739135639,0.5292766066980965,0
-2.463305102908254,0.0432927247551377,0.9678685324569503,-1.472176348567767,-0.4548809128745683,-0.5050349940079946,0
-0.2621873472853621,-1.011628202602347,1.4334993773211484,0.39063534256265814,0.4265806557797958,-0.07057421039104332,0
-2.479369602740816,0.9371444324736069,0.5111858552796793,-0.20511172100145064,0.27923205820765834,0.15430138982767075,0
-1.8094323680273243,1.5701361718552251,0.10954166902204453,-1.1628412208992391,0.004766859870414644,-0.5824869844510141,0
-2.1228442200094557,-0.47460023183036315,0.7178537751468735,-0.6648999104017812,0.20316086628855526,-0.25119285930711205,0
-1.0670471930335164,0.9686321326771885,0.04094276809349099,0.5050752584145176,-0.80689217203882,0.27861348910184186,1
-1.5559602715978653,-0.15319503892405145,-1.3307954309336096,-1.0001713773515966,-0.16839256708350114,-0.8531608053674055,0
-2.5356529487790698,2.0132458089521124,-0.5747619901439673,-0.5808370099443682,0.2749512745019738,0.07707728868224123,0
-0.8933471458528609,0.05344849192544575,-0.6914486193632864,-0.9693657110423859,0.0003875036626258492,-0.15697604920121297,0
-1.6881875380878422,-1.0861051837832956,1.5940769839170639,0.7849472270830995,-0.1061922793262416,0.025843598433277097,0
-0.9402799753086034,-0.06301953527294406,0.21492153142445905,0.8255222502313426,-0.4608846639772936,-0.7601893857159064,0
-0.6373576430220754,0.21857769698818866,0.3723465147393319,2.2775981463966377,-0.3546018320836646,-0.3178332858429542,0
-0.10594529191347156,-0.036779176531284284,-1.3148857693049207,1.8073212525402393,-0.36754396811123363,-0.7641495152636693,1
-2.0280073857658136,1.355135872864889,-0.2850475153551343,-0.37117424489051787,-0.2826737067371866,-0.3681777981073933,0
-2.3608430754585172,-0.6245666543922672,1.6610873779395268,0.8237945092755664,-0.21141603019546987,-0.08200182591270787,0
0.4933124145294159,-0.018884389182727477,-0.49549801104068797,1.8339015714931932,0.6212994858073893,-0.5420012312825336,0
-3.0277675832982704,0.7308559273226795,1.4561355178528883,-0.9119112120401768,-0.11591523074173911,0.12958316821728888,0
-2.5656791541327,-0.028503139685524755,-0.31782894307808324,-0.503836677489719,-0.45184349307230887,-0.38070631249815434,0
-1.017760649322485,-1.546587392609207,-0.2749956424349268,-0.15107972631744943,-0.6955575371196802,-0.4400964954043006,0
-1.0228978203415386,-0.5256652758072654,2.11183271060312,0.28529586720143085,0.7228111821561357,0.32072287020320744,0
-1.052332208734805,0.44354167653024645,-0.07707831780315663,0.11132402115885248,-0.08530286329204219,-0.39890400205282817,0
-1.6127494919591154,1.4333999924277385,-0.8273004619292563,-0.1303767681011012,0.024285090783367866,-0.029025586487673997,0
-0.3311578527854508,-0.7721784181995215,-1.8007177573236341,1.3305133509579283,0.012000373676619934,-0.3440494568245299,1
-1.3255161081658455,-1.499104255351909,0.4968089741865209,0.39583371470228096,-0.206116306501357,-0.052440124840784974,0
-1.782562167321378,-0.5918815374168811,0.5643264651528882,-0.7581808278034794,0.8062045630473937,0.6109734864813946,0
-1.1512939951753012,-0.7633325443132358,0.03491221865163789,0.38896972748120195,0.17549445673151298,-0.0025776168134123392,0
-0.8582455666446678,0.5218990489974756,0.8919942293621315,0.09823687420644237,0.33358388630727714,-0.719786621262518,0
-1.5202123813692265,-0.08806734402460623,1.3026547072557766,-0.15242189897992756,0.6796468194515964,-0.11937023412596415,0
-1.1020995809786789,-0.7851994084739375,-1.3269585895915212,1.140965904483232,0.5902305501727001,0.19549128467914212,0
