Principal Component 1,Principal Component 2,Principal Component 3,Principal Component 4,Principal Component 5,Principal Component 6,Principal Component 7,Principal Component 8,Principal Component 9,comprar
0.49069770570012033,1.5933530267079126,-0.5357689157082004,-0.9948050504275368,-0.9759075540006658,-1.2240284352301478,-0.705883520457132,0.3321421126505872,-0.4472999927030806,1
1.0289943129165755,2.4103957096288187,2.2434118218741874,0.2625700274231071,-0.6538257885323434,0.8511253787473425,-0.2321484972583851,0.4082097941072843,0.08999049245806341,0
3.5354162082288085,-0.24929226480732047,-1.2219116335039606,0.9259935295235654,-0.22985032899719723,-0.5387911003045058,0.16691798578771283,-0.006143228824684421,-0.3120174119113229,0
0.8937395771310642,1.1502644676551175,-0.21962263847544214,-1.852048894867913,-0.3908714776390879,-0.8871046036515775,-1.4380819602583312,0.3056216026615326,-0.27787486022157276,1
1.7359253377451715,-0.21914942907197776,-0.7246525931258808,-1.216278374761554,-1.0224054682964765,1.4942357896427407,-0.4643559246297139,-1.0953566179490086,0.6664449446145231,0
1.1775151265347867,2.0604134410104797,-1.0000756691785448,-0.3256363294513859,-2.31839304939282,0.15519302334742713,-0.5519950778822638,0.7648063379791442,-0.25401921687260975,1
3.589603731780413,-0.5530794120063914,-1.2341229997336718,0.218583064119479,-1.3453298959244586,-0.44540952684228324,0.5205833303216512,-0.18669439525817272,0.17397011199627524,0
-0.1979578477997445,1.4781960203495457,-1.3961183007258051,-0.5916310221581609,-1.0917656561116242,-0.12548765915788765,-1.2493880062499543,0.5001361487516996,0.6828330330842166,1
1.0518981437183053,-1.7116243431589737,0.1022175820147452,-1.5440936615156993,-0.19529894593516053,-0.3569335108387263,-0.13181227101834228,-0.3579495207747044,0.30381351067364454,1
1.9171987039924512,-0.6867991289715012,-0.012103372679704844,0.52445425016028,-0.368833403608327,-0.7580386933189344,-0.6317319088619088,0.05932741335962714,-0.4601947902910976,0
-0.3267531997722556,1.3971983342046608,2.225210353298983,-0.10093497074156009,-0.32402956001351807,-0.5533737463968156,0.73158035012196,-0.7980061044151822,0.3042947778395465,0
2.5910381385424404,-0.09797236962021807,0.32092896787101255,-0.7703858322313673,-0.1068884245712398,-0.585808250599863,-0.3123050119206774,0.528117960778032,-0.6461388111846549,0
2.6210237014093303,0.006665131720832422,0.4143167508396023,-0.3545240769354507,1.274510252532232,-0.39988925898823197,-0.3300421548603957,0.6273423785814305,0.47616679513306603,1
-0.5144255149231111,2.1382331703183373,0.44632038267433904,-0.34898477856076804,0.2880196042350676,-1.3810265753337811,0.152574781676849,-0.185883326908514,1.2295993835932677,1
0.6718517556558874,1.9453871202135802,-1.3082851060402259,-0.0023616263434867234,0.7284770013571503,0.27400051224964794,-0.9526462542035776,0.6670791864324503,0.3042773004935721,1
1.2990649784106212,-0.6655297302670556,0.11131758270488995,1.2006133128774388,-1.2653502085615007,0.7070795842425883,0.1693747720023246,-0.00930523298082252,0.6158655169468278,0
0.6134908659962188,2.0097944468245044,2.2076330697158584,0.19769327195325245,-1.6694952340583478,0.843012795908271,0.707260398306067,-0.44259084802206544,-0.3898488445690171,0
1.8851748766022556,-1.6454566867864615,0.1017692213237371,-0.870276067204195,-0.05383005760435954,0.13416831446439836,0.6850570345469801,-0.3346888969032627,0.12105909101290144,0
1.7862552471867095,-0.7302901480105866,-0.6096294234502379,-0.15429389426821874,0.2549140034791614,-0.8123867059403359,-0.605699812769524,0.08280150416220554,0.7091772037181546,1
0.768050405614409,1.4866752398816807,0.8938489065562257,1.1649745131914824,1.0581996585695743,1.3320475394895954,-0.17717294998588426,0.5818158871742354,0.5439099125835141,1
3.1339408772751187,-0.9017396000873035,-1.1310838954806637,0.41693152949116363,0.5947230585401467,-0.47858624732336624,-0.27907678364246163,-0.7980060622715158,-0.234548805443444,0
0.49693052009494776,1.7152778575971228,1.5380829078362044,1.1484440871717612,0.6548292268715027,-0.5544891851144766,-0.07336372334988772,-0.2348457662142307,1.1951776717238631,1
0.5007734641556643,0.9355312450713369,0.5360114079735734,0.052562648280709307,-0.010816323331612535,-0.7508001238053841,-0.9800855850366076,-0.572758565460122,-0.09070790583334172,1
1.6335982006579186,1.9363960237543931,0.9552278615685311,0.3580263201613003,0.2744322909385517,-0.2628172261432213,0.09160996217643011,0.5349759341668922,-0.4431954288271561,0
3.242646790413497,-0.8512833499986816,1.7494007933242823,0.7132812369438465,0.9222379259746061,0.7491220454573437,0.8903068246306441,-0.04367831414995943,-0.04873551988704832,0
0.9924314443351852,0.6598419800659305,0.5558431303442323,0.6500565185687891,-0.3383257721800737,-0.316572113955307,-0.9860841655750167,-0.046026445029221215,-0.2757429217644869,1
1.1786701516497586,1.1239318719453935,1.6137480466802046,-1.2514608324891505,-1.706180823105998,0.1342441035514941,0.2141051768266021,1.1096206802586528,-0.3564433889900285,0
1.1358911284844422,2.884614600469616,1.0715637792491715,1.438567702226026,-1.0526379663571026,0.24971194803067195,0.10421670442801229,-0.08993910884867956,0.10413011035594648,1
2.1807104047794046,-0.7184644814716187,-0.8278553750372436,-0.08937304676543718,-0.6152248394184529,-0.4332078514087948,0.5355250799762253,0.4907513639807445,0.4842492032346822,0
0.7191489489764546,-0.33886252670430433,-1.0043932077989994,-1.3367782718133236,-0.31453588504959545,-0.15674872978431023,-1.0086442723227165,0.00023162092784306687,-0.0032045346769245513,1
0.05689716908718296,-1.3634597640639068,0.3589833696820034,0.129917428818427,-0.8928712812136353,-0.8640170075616249,-0.6709979096029166,0.39802826778859374,0.5456535018966472,1
0.08200756814513656,0.5388339292337558,-0.3430554405149407,-1.0867810255048116,-1.153853967590168,-0.7212266795557072,-0.1529263237901224,-0.3502625598276992,0.3184408160765269,1
0.5656440844418188,1.2949126625710359,-1.3015575316943249,-0.4522436195560894,-1.1375158222513002,0.2704364994590474,-0.7856925955965626,0.07920523143465907,0.7450661379458872,1
2.890047111694339,-0.15373331991220038,0.7500604402249583,2.3474296156212566,0.700514817865271,-0.2575480031421929,-0.2692809868813472,0.32548096072826416,-0.6434036488739939,0
-0.19930493621865825,0.9768226820387443,-0.13663478451809907,-0.7696384612818745,2.641592856412807,-0.21571352356721868,0.1565419007609137,0.45887500201301945,-0.45510354887204457,1
-1.5360365297201093,0.045111283754729975,1.076512615546572,-1.2496072629337711,0.3814027379590391,-0.009639728439915405,-0.15909191778635068,1.2176919484761437,-0.349586898150933,0
-2.8101791557158946,-0.18515243512445959,-0.12102508657144165,1.0450464624097024,-1.176615513022765,0.3529936108181578,-0.9486362425591254,0.31443712782418987,-0.5603710182258401,0
-1.901132523948916,-0.16520522089261458,-1.69699840909106,0.576255909685417,-0.03875312583680098,-0.7938863495773235,1.0488430505394386,-0.5276624067722074,0.35298235984333726,0
-0.8831298256980132,-2.719692111025078,1.1954458159427157,-0.9891686407732116,0.5016027725526985,0.13590963283091165,0.25639247304532997,-0.13530378468996912,0.049382863606887435,0
-2.2118098559726946,0.8291023668370247,0.15005332564271698,-1.6490549805988342,-0.16306796720941275,-1.1805593675194892,0.7471298647483143,-0.4126268689955748,0.1681607258878726,1
-0.9974931838813397,-0.78703072421632,-0.024745458105278416,0.4962760676325333,0.2470827182648044,1.500771157276567,-0.5931121154661049,-0.16735297893876927,0.22377766024001955,0
-0.7020031300689246,-1.9314379755739046,-1.1029797701951083,1.4167449784993293,0.2967748254455284,0.3980913238021339,-0.4545806032899006,-0.7251903236219407,0.006273607559433837,0
1.0114511298329882,-1.9477694594202728,0.8613136931315162,-0.24807156752812806,1.4594569108338322,0.2091173621201785,0.0871064985096332,-0.48568890083327415,-0.0017189394911144775,0
0.6413350644674964,-2.052909988381882,-1.2196562638585322,-0.13823928206709407,-0.36595237945444514,-0.5510327565763241,0.1042669381964384,-0.4396757906849214,-0.6598435841128526,0
-1.7698434261223637,1.4556313970232782,0.9925394026756781,-0.9534195787367212,1.1538712848891328,0.31468899182877247,-0.17801471432189273,-0.22464744856822375,0.49135096578808585,1
-0.743215171345291,-0.0013278552026108387,-1.2833056811782717,0.9126021162467887,1.318378097296604,0.16070765086582253,0.8547733931867478,1.1508030860726368,-0.15871361856293514,0
0.6062838067569045,-2.025604791705567,-0.7858529417562997,1.1108039771474458,1.7651837747493646,0.055938626737806044,0.6123583874436245,-0.10064567226532348,0.04863944498925383,0
-2.365154704363885,0.5666975446576232,0.9028028973056827,0.9610966794388098,-0.8051895440127742,-0.8914924204576262,0.2997269370629818,0.3211870563995874,-0.10345541492377526,0
-1.1328549104753605,-2.9715785143578164,1.1242400491343092,0.1237178446085304,-1.0174268065328567,0.216564566325289,0.8515383124176692,0.07329302945080732,0.15333882626498604,0
-2.281024674874803,-0.21540694757030113,-0.4576401590483607,-1.2795700782129054,-0.43427032394811754,0.5927253226557858,-0.5972743563006186,0.11624058123711223,-0.40414510908700374,0
-3.2126903413921926,-0.19059016937417436,-0.5484907291731592,0.3003966412188361,-0.9227080555221813,0.39302830614183093,-0.5299820967618625,0.7665385796323981,-0.18382859541517013,0
-0.4657381414917934,-1.8731722853548074,1.4812735658225873,-0.3557913457283349,1.4211430768553965,-0.04025872194195427,-0.19669173749756583,0.36784678335417675,-0.16351917707785413,0
-2.1235540334629484,-0.382541498860875,-0.4138208271254572,-0.13454116528879384,-1.0580188906217736,0.5767941210773224,-0.680764309117919,-0.2018729576374992,0.04067115946076618,0
-1.0358282620656656,-1.9473284300632328,0.3369879229712289,-1.3802508122109725,-0.07617944669216811,-0.7322357505611057,-0.5339222149851527,0.4190340672794008,0.3638600195319438,1
-1.9834682490199371,0.47505647290476183,0.18760869012440304,-1.5077407695989806,0.20825044392850303,0.5230265639534946,-0.23612762452580016,-0.1739695107105108,-0.08991418377536338,0
-1.119628809287078,0.24852973290827027,-0.30815624342698406,1.1030753872610455,1.2572672486788177,-0.19268140563742261,-0.18514281988980114,1.141960752383352,-0.1341235536387672,0
-2.9147539344277056,-0.33684799394744497,-1.669838355391362,0.5400959520381684,-0.7331598216591627,0.2727561267465744,-0.48077177168624197,0.39799185527471925,0.18259759453535263,0
-0.3113400837308762,0.7392351390776162,0.8247753576332085,-0.37571551621679355,2.6914879158621594,0.26804650332244817,-0.1072056586869975,1.2875652964796702,-0.5367473496449875,0
-0.1872797398422079,-2.456084752119174,0.2586853887624031,-0.3061718389443189,0.05484252687614449,0.09884701684433296,0.713075213474296,-0.012760074665635857,0.3683679846072812,0
-2.902146468809759,0.8859047710332881,-0.6777225915753925,0.44587882919574023,-1.5545633396142413,-0.27864717072578,0.22715457405975534,-0.021227331712510195,-0.40891784309057755,0
-1.3407797369767986,-2.965258334635329,0.5907015763480148,-1.2996545646092852,-0.64944549655304,-0.32543276209133815,-0.12149872948030219,-0.3639268199443004,0.3058676109485378,0
-1.5459173041405654,2.196172523638217,-0.1979451955927036,0.6713864929915766,2.0081912866592164,0.022201800295311762,0.6490336208666783,-0.23465901673753992,-0.4568453366079819,0
-0.7900096457809773,0.7440122761831596,0.05941364573058705,-0.8838320509685778,1.9297243059033544,-0.0005997061045470523,1.5620076190095447,0.19422279633189227,0.1635095008449978,0
-1.1473098769813457,-1.1550292888818041,-0.1259871686209724,-0.34371248608483995,-0.2008187950393836,1.5185379764949865,-0.5309140739886079,-0.48051413261637366,0.39290748727974156,0
-1.3853204111555424,0.2123113288194948,-0.47715116108951705,-0.834876566688992,-1.4945948412175623,0.5274788217642401,-0.47813504481730446,0.16518132800637375,-0.34504117805498014,0
0.9455832326938691,-1.2474984533233673,-0.8280378529788831,-0.8241567197454502,1.626388757245833,-0.4807915429712767,-0.12050677172350745,0.1986459076353403,-0.36545356598065265,0
-1.0170333334044959,-1.7046681632387501,-2.3664041735556682,0.7868930862363633,0.4792854130136264,1.2604429368363597,-0.5590036920308243,-1.3288947256222443,-0.0374070138062793,0
-1.0996734360290028,-1.1901692719535386,1.0131264991392428,-0.8042437350462763,-0.10021579582784634,2.1904863886962347,0.3538675680485082,-0.01840110740025923,0.5306275472580465,0
-1.949283622757241,0.8322760344644515,-0.5632488101054592,1.7014122499527198,1.0650058756498495,-1.1345140998545018,-0.04606068187468843,0.116215505200599,0.12227478172229295,1
-1.4516776303055727,1.1105475482207272,-1.72239530891081,-0.7491657109369657,1.4572511737333664,0.2695634706985226,0.7641854997862921,-0.4201517885975323,0.26997193328890784,1
-0.9652710125127042,-1.631265406067404,-2.103568634318792,0.3956158835363267,0.6057567734210422,0.23466004985676117,-0.04579435884617343,-0.026697157519039182,0.14399134520287757,0
-3.275565490608105,1.2751829399026167,0.35082125036867523,-0.7402342218083335,-0.0900432875527419,-0.15036505959091678,0.6530299997895092,-0.2187431055068278,0.5739718569673375,0
-1.3988289954731905,-0.4794170117277315,-0.3262798827253061,1.923717713936161,0.3865946812125669,-0.011297174216757947,0.10273894173928425,0.6238994802960522,0.1862875859311794,0
-0.7833212518300938,-2.433841119957519,0.06177181961563489,-0.8646401731047635,-0.759681112133885,-0.5426839652559332,-0.16440483466035408,-0.11272842614081312,0.08807541396436772,0
-0.07925612555580826,-2.634202007161967,0.5022083505941016,1.1765080596446336,-0.8913619703151598,-0.11894067637181623,0.17313838805676163,-0.5726181961346569,-0.5366466876823821,0
-2.5431523481742833,0.42160327682308785,0.2675029249518725,0.5155942911090936,0.549926221961853,0.6638672426639511,0.07412526106311088,0.2829802796857026,-0.2080621825538524,0
-1.3262575262010385,0.5295216121733316,-1.0395076291426755,-0.6215038198092531,1.6982253011087793,0.9491303989065658,0.011312153629252355,0.7188440166227469,0.10349676941839998,1
-0.475125929825052,-2.291498806993299,-0.6337316983418122,-0.6289432338874783,0.10045869412481813,-0.43927025373093653,0.1525637574398921,0.01851173118162365,0.8717277630183438,1
-0.7513080980142607,-1.8631524418793624,1.3618450878444102,-0.1876868788859586,-0.5014460003088894,-0.2760373269839393,0.03439505372484326,0.7016725661105208,-0.4756829569612318,0
-1.0582371656026273,0.9765492324127567,-0.31686983040450234,-0.8350252979468006,1.7235175690436284,0.651390441976505,-0.1603574409042127,-0.1356776463563626,-0.13797113949412176,1
0.1123026567540207,-1.35072178531865,-0.320054585415833,1.1300045502988578,0.8662029847321634,-0.7473891186350852,-0.5905806135851087,0.36410080809686535,-0.36825757807530995,0
-1.0457868501075889,-2.1267332179465432,0.21292617319879467,0.2163409761778997,-0.8776303548985076,-0.3313209751290162,0.5676663832949413,0.835971399571553,0.2528781852727828,0
-1.226043514552705,1.0196916272676642,0.026148984975868678,-1.398771778042064,0.30181236307891735,-0.8706115616028254,1.1504263059537772,-0.5807765387289621,-0.40622124880309,0
-1.7794590276574642,-2.4327790305376706,-0.08839656672984582,-0.812843866639447,-1.4526323171958733,-0.9264889059457484,-0.3769408160109331,0.3804287340514551,-0.03336573671554599,0
-1.9804256038725805,0.19444867204710495,1.0528104356485737,0.45310725684975756,-0.1394821896573984,0.9986560298229233,0.25785639009040745,-0.18245255557206216,0.2349187377668179,0
0.8218614861848059,1.3502132213528155,1.3520196318450444,-0.5176845026124711,0.8391703220030943,1.102469518528282,-0.9658186540043298,-0.04506584265690689,0.17750967878345192,1
2.942435099605944,0.3478283869126398,-0.41345630475440776,-1.5315672698662288,-0.33862869554279434,0.8691830897342652,0.7039275977595362,0.42988499673125413,-0.5138447742295175,0
1.5870477564681331,1.42462926596472,-1.9891927785298527,-0.5574235179032515,0.47833778651007447,0.8931457585136061,0.2616146090026933,0.13285242548067858,0.14701481641239184,1
-0.41159190218323033,1.8378271011838132,-0.41876654467018326,1.0252551044908307,-0.41738484337594417,0.041609978302866384,-0.5785477025099914,0.3022961847230376,-0.26406137166114985,1
1.995039260868845,0.9179866227595987,-0.14422368263962163,1.275740666929686,0.44317044236588893,1.967015594739601,0.490668174678391,0.6438933421454721,0.3052300201093879,0
2.713394753567165,-0.6288366995049209,1.0767139080258625,1.4255930917822626,0.02312623243081021,0.19307331170826242,0.5843279691792037,0.35951311404381525,-0.4597769794819754,0
1.289976619637937,0.9939773204280642,1.4169240611727576,0.031041008802599208,1.913262099119423,-0.09160806120897252,-1.5078035279073536,-0.11922130527138727,-0.19009018210759457,1
2.9116836665291626,-0.6901035342998588,-1.371227670233864,0.023376258474818258,-1.2649125480272099,-0.44435856945309715,0.754690218873068,0.18153535714953187,-0.06636496436498537,0
-0.6634760688039532,2.0070005101205677,0.7954291332814771,1.9256280871609774,0.307535908631607,-1.1140279267816289,0.5052571506710966,-0.043661853068038124,0.31753121813351454,1
-0.09149949886891848,2.2840113676147134,0.3749374363231081,1.2970993513045992,-0.4117961508651463,-0.3404110951647623,-0.30981838688951585,-1.473762224881626,0.4353511117683264,1
2.131895824115844,0.6534166648857697,-1.5069790141655788,0.6584284397556786,0.07780672867574188,1.6873720127425378,0.4819260878229489,0.18987957978382042,0.39044493349864673,0
1.1439898646577427,-1.5143088943622645,1.3316228562260666,0.37657950771693044,0.8068895167942796,-0.060665696823896983,-0.39209453307737174,-0.2706709789549275,0.8638616160645277,1
0.9886309807173915,-1.0189456737804043,-0.4722566042401756,-0.3251664608299904,-1.1077448049955068,-0.7208646500394136,0.07939106449683786,0.6259608531786854,0.5403774824259152,0
1.3001590549695174,-0.7872619066257972,-1.6504117629282915,-0.22615410268109426,-0.5714762237142034,-1.4051011497922483,-0.9880707705222433,0.051404795919162694,-0.5532164524269294,1
0.7868388584110978,3.0431981227834344,0.017893922682615644,-1.2626622022975116,0.5544740047092629,0.3313426455869895,1.4188102594055056,-0.18791992378278047,0.30131136742363046,1
0.5685061979618019,1.1338850311166264,0.09256407696418167,0.3619310195183108,0.308668147742239,-0.1654318766938966,-0.08956352113436321,1.257522774637918,0.46984219083174217,1
-0.1125599044281666,1.9433271043270732,-1.5474919833437393,0.5411332084060675,0.9483755825633404,-0.16889098112707918,-0.1911408306458079,-0.7501818258272082,0.28514902454855184,1
0.41810015767018965,1.9078795186716653,0.10393593676163737,1.4488690124821337,-0.6706721803910749,0.32660724210475256,0.3147405985494802,-0.7482370028947329,-0.10900779668190076,0
1.390047295580325,0.893540943883882,0.43707426057419846,0.7517337868651534,-1.2786731248212269,0.16549401795613963,0.5141498464397196,0.8294340434669103,-0.48000134291694546,0
0.9676892645700962,1.0815340183645705,-0.890042175932957,0.3033601350081172,-1.8132215373423208,-0.5257332684587251,0.817639115220799,0.2835586987910562,-0.2757778937141384,0
0.26012132452350345,2.107694812777227,-0.877209841466896,-1.3885180694302375,-0.06575143139174437,-1.4909060781954009,0.4738758518374067,-0.5919367619673107,-0.3741488205947795,1
2.1162512031219114,1.6091684330856615,-0.7542772019940321,-1.8798001291560928,0.4449088369685234,-0.5683105957276816,-0.08923334950696592,-0.32885285217685484,-0.2587287203182612,1
2.568977156756497,0.8434682151956528,-2.053613245660252,0.25537477118593244,-1.137505995631099,1.21973411284479,0.053894127036213726,-0.10747300646963699,-0.6039004110668441,0
0.1451651059491894,0.9524817898489599,0.5459094647180006,-0.7480941129636158,-0.7007486443273856,0.5787457422366431,-1.2749803188042497,-0.28841532560377414,0.23597604225169316,1
0.7004291609998895,1.0860280796661643,1.7133924690256443,0.11575109419202965,0.6886138469531552,-0.36016410586445813,-0.8977186356949368,-0.44115934125811257,-0.6387817440934552,1
0.7238197782182998,2.1077087784640822,1.5009034169543851,0.27517539080315284,0.25735793913308913,0.8619462902748564,0.567871363219048,-0.5273808067078628,-0.5269973739075255,0
-0.11207258960140885,1.0524187073137317,0.6520151332543004,-0.5000973939352351,-0.2600917514549492,-0.8495683155063235,-0.15744926672818255,-0.7376142961070304,0.8216065764276763,1
0.05047243756227598,1.9407681376699562,0.2724045321114184,1.3591968285796523,1.284622106167499,-1.2941809191791456,-0.23436629469755804,-1.0121378344240157,-0.11337395579205523,1
0.6685672900330896,0.9510628777868991,1.3391505635784497,0.43449500985647305,-0.34701845374937096,-0.28021071363938854,-0.2747797742825385,-0.22996069958438178,-0.2918021223386896,1
0.34436206229646843,1.6131467126953647,-0.8215897940425382,0.020222351803152922,-0.6391438867091557,-1.4750635883434962,-1.215024162941763,0.16390850427937326,0.3486318584837475,1
0.8778012535716482,-0.9132710115149807,1.3742717731476757,1.5360102855781632,-0.11165355121121552,-0.2990377481087096,-0.19972731976078578,0.7344436098497319,0.6692535443456824,0
3.1017364592521153,-0.8303477656717275,1.8823552026990562,0.5863187017863309,0.26264640637456277,0.26312923851048986,-0.04013898086811018,-0.4411585781988087,-0.47774530837385365,0
1.8114252128780166,-0.7752628064525279,0.6198408528354394,0.5681562590225497,0.14215384219364802,0.782552949488488,-0.6223648265496854,-0.903984947388238,0.0687012005999763,0
1.6563532353486115,-1.0333200339765298,0.30674359246379623,-0.7187841457176862,-0.9197642481092431,1.020033177516385,0.355569049813606,-0.5764164420974194,0.24628581238688224,0
1.7779855685936732,-1.4311743295377233,1.6839927423675427,0.20433564180043404,-0.5466689131238011,-0.3202816011669474,-0.9429741359438657,-0.8456711223291319,-0.1396912076354514,0
2.4475675015624465,-1.1087109240805757,0.02937796758782636,-1.7959117836322882,-0.30482960375173745,0.07648779006525298,0.8367799241548726,0.047664329798426865,0.41672564792534483,0
0.3757968433274924,1.223236606020912,-0.06973617339496263,0.7133012130768217,-0.46465879923648695,-0.5999000340930415,0.07951806811108389,0.42308007967751876,0.027842368150760098,1
0.8934602093026688,1.6702063174422737,-0.5662374844195273,1.3548067520269527,1.0520839743891859,-0.9874382027789936,-0.9480279395559881,0.038183861879919234,0.3451011117106172,1
0.9559612300788842,1.7736027307487536,1.2941885185193163,0.46016306685984426,-1.129022831254519,0.719453690584432,-0.2729852217728771,-0.3664158619582099,-0.40130224527583214,0
2.576843069710262,-0.3882817004274296,-0.5652219147984097,-1.5692739936680404,-0.10907112050326694,-0.6396372466676733,-0.14641915049357201,0.2638258586730422,0.7456553770855044,1
-0.642665049591958,1.7127918677200908,-0.2971958268922776,1.0157588011451482,-0.01825596451078113,-1.3785135872083392,0.3993392085122149,-0.5052701561129697,0.5830758326939067,1
1.1157683076586848,-0.006995017830531987,-0.22124880000256728,0.3254138402789308,0.644349659593396,0.11173525362613744,-1.1032008191406848,0.14438391806632192,1.1020577832608316,1
1.1058828640762268,1.9949698916132421,-2.014052018865841,0.46453969702051845,0.702173095299037,0.623365953876326,0.12350197966427615,1.0323461753502627,0.17932188109787003,1
1.3799692663659968,-0.20024313136515018,-0.020983016987899724,-0.06820611887278591,-1.3799417368956874,0.7729121820209958,0.763678173978355,0.8105681149384899,0.24533308235115017,0
2.7839516770827304,-0.8096968267669797,1.6500672304269854,1.2595139577730736,-0.5672459117192302,0.14982443850204755,0.20727197096433192,-0.08344092390158395,-0.7893020949149745,0
0.5358746583376358,2.7415991497596273,1.1309471997318106,2.1632678589374725,-0.936911055001769,0.18862475006574234,0.7374311660649973,-0.6958181903438663,-0.16200378431969314,0
-0.022925581299476017,1.9374096165119532,1.7121077309329458,-0.5422034337070815,0.7794815070580328,-0.7402933853572502,-0.2124982318978318,0.24146488173103892,-0.4372718709108379,1
2.798201290379399,0.696252560616465,-1.720319524532072,0.011553783592513809,-1.3549848081474642,1.4139921667886677,0.20435862336657956,-0.32078256358259166,-0.3393687600458604,0
1.1315826482908944,-0.8883682098354787,1.1642356685602406,1.3975904440539053,-1.080858340663339,-0.2861772666881776,0.18141230684230475,0.8181400233814787,0.1304558342447978,0
3.367780005804298,-0.5680281180101056,0.7382728345818016,-0.5265052489013201,-0.9695475647074171,-0.00857211500408715,0.4377701622053197,-0.05133739945105672,-0.04218077396042848,0
-0.047804274145420114,-1.733761951470029,0.07059851231847734,-1.5330541716239927,0.3283666862271399,-0.5840608866812412,-0.3862989372593811,0.12722274980084358,-0.27851698367192135,0
-0.7667589398801811,0.38581620535160227,-0.08113030637885293,-1.5783951930754847,0.8101611978380379,0.9689053377751801,-0.4945164589204578,-0.025021712198902594,0.3957297511401302,1
-0.1324722734181921,-2.4475701919297115,1.2872243626862812,-0.973552543949618,1.5847706250164875,0.13425004576817823,-0.26226305724235355,-0.5527753950130834,1.0557768064790807,0
1.6951631481053135,-1.457072979179007,-0.2595803183401546,-1.5238915326369327,1.6698078190152452,0.09906979343666734,0.5054004950374508,-0.15035505009147726,-0.8237009604357663,0
-0.15570863908182025,-1.6095137201617689,0.6645389379045202,-1.8103700338395774,-0.1998512078280059,-0.28067084810222936,0.29932947641318447,0.7499365805529817,-0.34251655618577065,0
0.4838420453375291,-0.6351148647636298,-1.4798323076970572,1.4369274227385618,0.806430927093243,1.5097297470031943,-0.4219066097665852,-0.8664351512540018,-0.667774319445633,0
-2.4577458228153297,0.3812937500625649,0.7676783677371004,1.4197090998871393,-0.0708714020144355,-0.6078916866279374,1.4314057878444173,-0.38058591968093125,0.0034436775375447782,0
-2.9192315550541634,0.17176843503881922,0.4881367328092476,-1.6747296417245694,-0.5119306513715238,0.36645864436296094,0.3299345552457207,-0.7763164496897152,0.38431229794799593,0
0.16998236446505396,-2.591853034800513,-1.673272145875914,0.7594686073624857,-0.2819218700449445,-0.5019290864624754,0.23085751570132307,-0.7370516895515015,-0.4879023714468207,0
